Gene Profile Size	Taxon Profile Size	Semantic similarity
9	38	0.479562903
9	7	0.096137097
9	60	0.206974447
9	4	0.046096415
9	17	0.151555772
9	16	0.096137097
9	5	0.035596024
9	65	0.206974447
9	9	0.071116756
9	56	0.206974447
9	88	0.25571439
9	502	0.44811905
9	592	0.304454333
9	22	0.096137097
9	2	0.065285297
9	8	0.096137097
9	453	0.654671473
9	12	0.071116756
9	118	0.62322762
9	11	0.206974447
9	62	0.094925766
9	40	0.206974447
9	82	0.186178482
9	17	0.096137097
9	17	0.096137097
9	23	0.096137097
9	234	0.591783767
9	206	0.304454333
9	2	0.065285297
9	9	0.046096415
9	18	0.186178482
9	5	0.051479181
9	62	0.25571439
9	2	0.02645884
9	10	0.066447824
9	2	0.051479181
9	4	0.040264956
9	877	0.44811905
9	19	0.046096415
9	59	0.094925766
9	55	0.093714435
9	14	0.046096415
9	7	0.071116756
9	176	0.479562903
9	103	0.094925766
9	14	0.096137097
9	5	0.040264956
9	157	0.093714435
9	48	0.093714435
9	2	0.006821266
9	58	0.046096415
9	13	0.041427482
9	47	0.071116756
9	6	0.096137097
9	37	0.206974447
9	2	0.051479181
9	90	0.14115779
9	223	0.206974447
9	23	0.071116756
9	66	0.071116756
9	4	0.034433497
9	73	0.479562903
11	22	0.511983055
11	2	0.511983055
11	2	0.122014322
11	1058	0.603849598
11	506	0.602076522
11	952	0.590302767
11	14	0.209595147
11	191	0.421099252
11	6	0.152324075
11	10	0.173331603
11	105	0.361377476
11	7	0.282345053
11	16	0.421099252
11	10	0.3016557
11	46	0.293316329
11	2	0.173331603
11	87	0.293316329
11	6	0.3016557
11	43	0.254914085
11	16	0.263034406
11	11	0.228194456
11	18	0.511983055
11	35	0.421099252
11	22	0.236314776
11	27	0.246793765
11	2	0.93213331
11	11	0.263034406
11	26	0.263034406
11	314	0.615915429
11	34	0.511587887
11	12	0.511983055
11	2829	1.118126101
11	113	0.865947803
11	9	0.511983055
11	18	0.588369102
11	54	0.538336581
11	230	1.084352862
11	11	0.588369102
11	11	0.260314904
11	16	0.615915429
11	96	0.809057217
11	11	0.67863023
11	4	0.162778184
11	75	0.70925661
11	566	1.032112185
11	38	0.886618201
11	11	0.751266815
11	2	0.398480007
11	4	0.274005682
11	14	0.886618201
11	17	0.615915429
11	8	0.260314904
11	118	0.965683606
11	20	0.564690106
11	2	0.32633699
11	2	0.173331603
11	131	0.676422292
11	11	0.608995975
11	141	0.602076522
11	3	0.173331603
11	17	0.564690106
11	54	0.673798901
11	6	0.260314904
11	9	0.563949242
11	292	1.043803649
11	92	0.654671473
11	45	0.591783767
11	22	0.615915429
11	89	0.564690106
11	59	0.293316329
11	105	0.576529604
11	14	0.274005682
11	4	0.265885362
11	62	0.3016557
11	176	1.077585291
11	43	0.284976959
11	261	0.583383314
11	16	0.284976959
11	14	0.209595147
11	38	0.466541154
11	113	0.654671473
11	5	0.173331603
11	13	0.3016557
11	156	0.591783767
11	25	0.293316329
11	84	0.284976959
11	90	1.214850872
11	40	0.263034406
11	5	0.171415672
11	5	0.265885362
11	21	0.495987998
11	4	0.284976959
11	14	1.147976029
11	24	0.3016557
11	2	0.293316329
11	12	0.615915429
11	16	0.622884984
11	166	0.421099252
11	400	0.578236936
11	128	0.284976959
12	157	0.186178482
12	54	0.046096415
12	149	0.186178482
12	46	0.094925766
12	28	0.046096415
12	9	0.034433497
12	2	0.034433497
12	47	0.071116756
12	275	0.14115779
12	4	0.065285297
12	48	0.096137097
12	2	0.096137097
12	46	0.096137097
12	39	0.071116756
12	22	0.046096415
12	4	0.066447824
12	10	0.066447824
12	6	0.043756276
12	181	0.25571439
12	151	0.304454333
12	8	0.096137097
12	28	0.096137097
12	70	0.25571439
12	2829	0.733923327
12	113	0.25571439
12	13	0.375404285
12	9	0.071116756
12	35	0.206974447
12	135	0.196576465
12	7	0.071116756
12	22	0.046096415
12	30	0.096137097
12	45	0.151555772
12	34	0.206974447
12	25	0.096137097
12	606	0.591783767
12	82	0.25571439
12	44	0.151555772
12	7	0.046096415
12	10	0.094925766
12	43	0.44811905
12	5	0.375404285
12	98	0.304454333
12	367	0.654671473
12	64	0.591783767
12	4	0.046096415
12	78	0.44811905
12	1239	0.591783767
12	31	0.196576465
12	11	0.065285297
12	9	0.046096415
12	6	0.096137097
12	502	0.44811905
12	592	0.25571439
12	19	0.046096415
12	200	0.25571439
12	24	0.200295715
12	57	0.151555772
12	112	0.591783767
12	118	0.62322762
12	121	0.196576465
12	82	0.14115779
12	2	0.006821266
12	68	0.304454333
12	28	0.151555772
12	19	0.206974447
12	6	0.03675855
12	222	0.25571439
12	81	0.206974447
12	12	0.096137097
12	45	0.071116756
12	20	0.096137097
12	6	0.046096415
12	122	0.093714435
12	877	0.654671473
12	55	0.093714435
12	7	0.096137097
12	2	0.065285297
12	10	0.034433497
12	261	0.196576465
12	17	0.071116756
12	18	0.196576465
12	12	0.093714435
12	157	0.094925766
12	41	0.071116756
12	16	0.071116756
12	58	0.096137097
12	60	0.14115779
12	156	0.304454333
12	47	0.071116756
12	6	0.096137097
12	24	0.071116756
12	4	0.096137097
12	44	0.096137097
12	40	0.071116756
12	33	0.094925766
12	19	0.03675855
12	2	0.034433497
12	32	0.44811905
12	73	0.25571439
19	22	0.046096415
19	157	0.424139706
19	4	0.206974447
19	2	0.126535431
19	2	0.126535431
19	1058	0.418065192
19	6	0.14644509
19	105	0.389831716
19	43	0.304196003
19	16	0.36159824
19	25	0.226884106
19	6	0.206974447
19	98	0.304196003
19	60	0.348600636
19	2	0.040264956
19	6	0.291198398
19	4	0.040264956
19	35	0.226884106
19	46	0.36159824
19	92	0.421102449
19	8	0.109714009
19	48	0.304196003
19	34	0.186178482
19	314	0.407534384
19	19	0.304196003
19	263	0.479992941
19	3	0.10388255
19	40	0.246793765
19	2	0.034433497
19	164	0.608995975
19	18	0.418065192
19	74	0.460019519
19	272	0.557029788
19	31	0.36159824
19	248	0.511983055
19	378	0.557029788
19	29	0.40599236
19	10	0.36159824
19	56	0.418065192
19	37	0.412028776
19	317	0.631731234
19	65	0.418065192
19	84	0.397003576
19	11	0.126535431
19	341	0.495899332
19	68	0.615915429
19	17	0.389831716
19	7	0.020627381
19	65	0.511983055
19	12	0.206974447
19	16	0.563949242
19	17	0.304196003
19	47	0.418065192
19	200	0.557029788
19	198	0.3837953
19	48	0.173331603
19	38	0.329889381
19	2	0.046096415
19	12	0.226884106
19	11	0.14644509
19	40	0.304196003
19	46	0.421102449
19	3	0.10388255
19	103	0.206974447
19	17	0.190153025
19	487	0.557029788
19	2	0.034433497
19	24	0.468061381
19	2	0.046096415
19	12	0.392868973
19	14	0.36159824
19	2	0.020627381
19	62	0.36159824
19	2	0.190153025
19	70	0.226884106
19	261	0.36159824
19	33	0.335603032
19	24	0.206974447
19	8	0.046096415
19	22	0.226884106
19	3	0
19	23	0.304196003
19	5	0.14644509
19	42	0.348600636
19	2	0.14644509
19	16	0.389831716
19	60	0.304196003
19	5	0.034433497
19	39	0.389831716
19	2	0.126535431
19	110	0.397003576
19	56	0.226884106
19	3	0.311368347
19	2	0.040264956
19	57	0.36159824
19	65	0.291198398
19	28	0.418065192
19	2	0.020627381
19	2	0.006821266
19	102	0.36159824
23	120	0.492703993
23	1029	0.602076522
23	14	0.206974447
23	14	0.206974447
23	2	0.043758171
23	34	0.206974447
23	146	0.492703993
23	89	0.392868973
23	4	0.096137097
23	21	0.36159824
23	48	0.424139706
23	4	0.096137097
23	11	0.096137097
23	4	0.096137097
23	2	0.096137097
23	35	0.570125515
23	34	0.186178482
23	27	0.3232876
23	563	0.591783767
23	151	0.502343524
23	8	0.190153025
23	28	0.3232876
23	5	0.109714009
23	83	0.438498259
23	8	0.608995975
23	2	0.173331603
23	9	0.284976959
23	37	0.479992941
23	74	0.415066033
23	631	0.591783767
23	177	0.486348467
23	24	0.284976959
23	209	0.492703993
23	283	0.502343524
23	16	0.511983055
23	68	0.511983055
23	96	0.503941194
23	17	0.401497968
23	102	0.503941194
23	19	0.503941194
23	43	0.502343524
23	87	0.511983055
23	15	0.206974447
23	75	0.495899332
23	78	0.591783767
23	20	0.424139706
23	361	0.557029788
23	11	0.36159824
23	502	0.596930144
23	2	0.126535431
23	15	0.190153025
23	17	0.392868973
23	236	0.591783767
23	30	0.420795591
23	45	0.603849598
23	20	0.479992941
23	24	0.502343524
23	25	0.246793765
23	131	0.503941194
23	244	0.503941194
23	159	0.511983055
23	8	0.206974447
23	17	0.3232876
23	12	0.173331603
23	6	0.03675855
23	56	0.36159824
23	24	0.392868973
23	50	0.479992941
23	20	0.246793765
23	11	0.206974447
23	14	0.3232876
23	89	0.329889381
23	877	0.651109255
23	253	0.615915429
23	226	0.603849598
23	105	0.487946137
23	165	0.424139706
23	4	0.284976959
23	178	0.424139706
23	57	0.284976959
23	8	0.096137097
23	14	0.492703993
23	50	0.579765047
23	41	0.246793765
23	60	0.36159824
23	10	0.265885362
23	101	0.479992941
23	376	0.415037499
23	31	0.265885362
23	90	0.591783767
23	10	0.36159824
23	2	0.071116756
23	14	0.452066324
23	33	0.392868973
23	14	0.488756835
23	19	0.329889381
23	13	0.206974447
23	2	0.206974447
23	39	0.479992941
23	6	0.206974447
4	4	0.003410633
4	54	0.003410633
4	7	0.003410633
4	120	0.003410633
4	14	0.003410633
4	52	0.003410633
4	7	0.003410633
4	21	0.003410633
4	87	0.003410633
4	27	0.003410633
4	78	0.003410633
4	43	0.003410633
4	4	0.003410633
4	4	0.003410633
4	21	0.003410633
4	6	0.003410633
4	4	0.003410633
4	11	0.003410633
4	246	0.003410633
4	372	0.003410633
4	39	0.004543925
4	19	0.003410633
4	34	0.003410633
4	332	0.003410633
4	48	0.003410633
4	60	0.003410633
4	114	0.003410633
4	506	0.004543925
4	166	0.006821266
4	2829	0.005682596
4	37	0.003410633
4	198	0.003410633
4	164	0.003410633
4	166	0.003410633
4	631	0.004543925
4	19	0.003410633
4	34	0.003410633
4	34	0.003410633
4	84	0.003410633
4	11	0.003410633
4	166	0.003410633
4	68	0.003410633
4	10	0.003410633
4	11	0.003410633
4	96	0.003410633
4	87	0.003410633
4	38	0.003410633
4	139	0.003410633
4	15	0.003410633
4	247	0.004543925
4	1239	0.003410633
4	566	0.003410633
4	28	0.003410633
4	56	0.003410633
4	19	0.003410633
4	19	0.003410633
4	133	0.003410633
4	283	0.004543925
4	517	0.003410633
4	237	0.003410633
4	63	0.003410633
4	129	0.006821266
4	9	0.003410633
4	8	0.003410633
4	45	0.003410633
4	24	0.003410633
4	2	0.003410633
4	36	0.003410633
4	121	0.004543925
4	40	0.003410633
4	48	0.003410633
4	159	0.003410633
4	26	0.003410633
4	17	0.003410633
4	12	0.003410633
4	50	0.003410633
4	57	0.003410633
4	63	0.003410633
4	50	0.003410633
4	97	0.003410633
4	19	0.003410633
4	14	0.003410633
4	62	0.004543925
4	14	0.003410633
4	176	0.003410633
4	83	0.003410633
4	50	0.003410633
4	16	0.003410633
4	25	0.003410633
4	101	0.003410633
4	59	0.004543925
4	3	0.003410633
4	40	0.003410633
4	32	0.003410633
4	65	0.003410633
4	300	0.003410633
4	19	0.003410633
4	16	0.003410633
4	400	0.003410633
4	128	0.003410633
19	22	0.109714009
19	7	0.226884106
19	952	0.418065192
19	191	0.389831716
19	10	0.173331603
19	44	0.246793765
19	4	0.040264956
19	48	0.36159824
19	2	0.14644509
19	43	0.226884106
19	11	0.173331603
19	21	0.304196003
19	39	0.304196003
19	21	0.226884106
19	22	0.226884106
19	27	0.304196003
19	246	0.36159824
19	372	0.389831716
19	39	0.335603032
19	6	0.046096415
19	34	0.226884106
19	8	0.173331603
19	2	0.020627381
19	506	0.511983055
19	203	0.602076522
19	312	0.421102449
19	87	0.513108114
19	15	0.046096415
19	2	0.020627381
19	9	0.126535431
19	120	0.421102449
19	7	0.126535431
19	60	0.348600636
19	631	0.557029788
19	228	0.644276724
19	16	0.126535431
19	42	0.40599236
19	34	0.418065192
19	25	0.468061381
19	136	0.421102449
19	283	0.407534384
19	166	0.421102449
19	11	0.304196003
19	16	0.511983055
19	96	0.615915429
19	44	0.479992941
19	42	0.511983055
19	7	0.392868973
19	102	0.511983055
19	367	1.035408695
19	15	0.268431914
19	4	0.424139706
19	1239	0.631731234
19	49	0.36159824
19	39	0.608995975
19	31	0.615915429
19	16	0.563949242
19	11	0.034433497
19	17	0.36159824
19	9	0.006821266
19	322	0.615915429
19	6	0.304448894
19	2	0.040264956
19	13	0.389831716
19	110	0.421102449
19	592	0.487946137
19	8	0.046096415
19	17	0.377014543
19	517	0.452066324
19	131	0.452066324
19	62	0.304196003
19	48	0.271288739
19	82	0.226884106
19	8	0.14644509
19	19	0.246793765
19	18	0.421102449
19	21	0.302121837
19	37	0.268431914
19	47	0.348600636
19	22	0.615915429
19	59	0.36159824
19	55	0.377014543
19	157	0.36159824
19	385	0.389831716
19	28	0.335603032
19	36	0.304196003
19	57	0.335603032
19	96	0.335603032
19	2	0.190153025
19	7	0.226884106
19	157	0.40599236
19	41	0.226884106
19	15	0.246793765
19	5	0.02645884
19	4	0.126535431
19	22	0.173331603
19	2	0.020627381
19	168	0.418065192
19	12	0.020627381
19	64	0.389831716
5	96	0.190557028
5	4	0.065285297
5	157	0.094925766
5	4	0.034433497
5	18	0.034433497
5	4	0.096137097
5	6	0.096137097
5	7	0.065285297
5	2	0.096137097
5	47	0.096137097
5	52	0.190557028
5	6	0.065285297
5	8	0.065285297
5	2	0.096137097
5	6	0.096137097
5	4	0.096137097
5	11	0.096137097
5	22	0.096137097
5	8	0.065285297
5	2	0.856485057
5	6	0.096137097
5	11	0.190557028
5	246	0.284976959
5	19	0.096137097
5	2	0.034433497
5	48	0.190557028
5	28	0.096137097
5	166	0.279459954
5	83	0.094925766
5	2	0.284976959
5	13	0.096137097
5	349	0.279459954
5	120	0.284976959
5	272	0.190557028
5	24	0.096137097
5	55	0.096137097
5	136	0.096137097
5	84	0.096137097
5	789	0.493417558
5	96	0.284976959
5	87	0.190557028
5	2	0.096137097
5	65	0.284976959
5	28	0.190557028
5	355	0.190557028
5	11	0.096137097
5	117	0.190557028
5	322	0.279459954
5	502	0.493417558
5	23	0.190557028
5	110	0.093714435
5	17	0.096137097
5	15	0.065285297
5	2	0.096137097
5	4	0.096137097
5	453	0.096137097
5	517	0.190557028
5	112	0.284976959
5	12	0.096137097
5	2	0.034433497
5	40	0.096137097
5	46	0.096137097
5	7	0.034433497
5	141	0.096137097
5	8	0.094925766
5	23	0.065285297
5	72	0.096137097
5	234	0.190557028
5	11	0.065285297
5	2	0.096137097
5	13	0.093714435
5	4	0.048068549
5	6	0.048068549
5	50	0.398997628
5	57	0.190557028
5	77	0.096137097
5	45	0.096137097
5	50	0.190557028
5	14	0.096137097
5	97	0.190557028
5	165	0.190557028
5	14	0.096137097
5	62	0.190557028
5	165	0.284976959
5	178	0.096137097
5	103	0.284976959
5	17	0.096137097
5	4	0.096137097
5	6	0.065285297
5	113	0.190557028
5	90	0.096137097
5	4	0.017216749
5	59	0.190557028
5	32	0.093714435
5	28	0.094925766
5	33	0.096137097
5	12	0.096137097
5	4	0.048068549
5	400	0.190557028
5	39	0.096137097
9	54	0.096137097
9	157	0.096137097
9	18	0.040264956
9	2	0.051479181
9	28	0.071116756
9	9	0.040264956
9	7	0.046096415
9	17	0.065285297
9	11	0.046096415
9	47	0.186178482
9	18	0.14115779
9	4	0.046096415
9	52	0.096137097
9	4	0.051479181
9	2	0.034433497
9	8	0.041427482
9	18	0.071116756
9	26	0.096137097
9	43	0.096137097
9	16	0.071116756
9	11	0.046096415
9	22	0.096137097
9	8	0.046096415
9	6	0.02645884
9	13	0.071116756
9	109	0.25571439
9	372	0.14115779
9	34	0.094925766
9	263	0.44811905
9	28	0.14115779
9	94	0.304454333
9	8	0.046096415
9	4	0.096137097
9	349	0.62322762
9	228	0.591783767
9	272	0.591783767
9	31	0.151555772
9	378	0.62322762
9	55	0.186178482
9	606	0.805001212
9	283	0.304454333
9	166	0.304454333
9	11	0.046096415
9	44	0.151555772
9	17	0.071116756
9	10	0.093714435
9	98	0.304454333
9	49	0.304454333
9	39	0.186178482
9	77	0.151555772
9	355	0.304454333
9	17	0.071116756
9	47	0.151555772
9	4	0.096137097
9	4	0.065285297
9	14	0.096137097
9	283	0.654671473
9	34	0.071116756
9	25	0.151555772
9	131	0.196576465
9	2	0.034433497
9	19	0.096137097
9	6	0.046096415
9	2	0.051479181
9	77	0.186178482
9	157	0.196576465
9	16	0.071116756
9	62	0.094925766
9	43	0.186178482
9	16	0.071116756
9	33	0.096137097
9	6	0.034433497
9	24	0.071116756
9	18	0.186178482
9	96	0.096137097
9	22	0.046096415
9	83	0.151555772
9	7	0.071116756
9	60	0.14115779
9	38	0.046096415
9	10	0.046096415
9	25	0.206974447
9	101	0.093714435
9	40	0.071116756
9	22	0.02645884
9	4	0.006821266
9	32	0.046096415
9	5	0.040264956
9	2	0.040264956
9	21	0.071116756
9	2	0.034433497
9	300	0.094925766
9	24	0.096137097
9	2	0.065285297
9	12	0.206974447
9	21	0.040264956
9	32	0.206974447
9	4	0.051479181
9	6	0.096137097
9	2	0.006821266
32	22	0.284976959
32	96	0.654671473
41	54	0.581563924
41	2	0.071116756
32	14	1.955330951
41	28	0.531556776
41	4	0.246793765
41	2	0.190557028
32	6	0.475504066
41	10	0.54527185
41	27	0.511983055
41	18	0.304454333
32	11	1.766999986
41	21	0.333026287
32	35	1.669026766
41	6	0.096137097
41	148	0.521720067
41	285	0.521720067
32	19	1.640457613
41	3	0.315557077
32	8	0.322896867
41	8	0.371946588
32	12	0.209595147
41	83	0.602076522
41	37	0.511983055
32	13	0.421099252
32	9	0.182519646
32	198	0.638717705
41	164	0.652888165
32	18	0.375494316
41	166	0.654671473
32	16	0.284976959
41	45	0.70925661
32	34	0.431789275
32	25	0.588369102
32	136	0.629888372
32	84	0.624642185
32	116	0.619395998
41	48	0.596930144
41	68	0.683526335
32	96	0.605523823
32	39	0.617706097
32	361	0.694497453
41	27	0.479992941
41	5	0.304454333
32	31	0.422619479
41	108	0.651104858
41	45	0.603849598
32	58	0.304454333
41	592	0.663654746
32	47	0.588369102
41	4	0.190153025
41	185	0.737622553
41	24	0.495987998
41	2	0.071116756
41	20	0.492703993
32	2	0.242103774
32	7	0.401553975
41	45	0.556751917
32	264	0.801135716
41	50	0.561478705
41	17	0.511983055
32	54	0.638717705
32	6	0.233644676
32	11	0.515611305
41	222	0.678082177
41	63	0.652888165
41	14	0.246793765
32	105	0.765988495
32	2	0.245975703
32	72	2.046096415
41	10	0.284976959
32	62	2.236225696
32	4	1.531523242
41	165	0.586673845
32	16	2.193941883
41	18	0.406105079
41	96	0.383631376
41	3	0
41	2	0.315557077
32	6	0.448696811
41	6	0.246793765
32	122	2.132973865
32	5	0.303055017
41	41	0.335603032
32	113	1.882436464
41	39	0.591783767
41	25	0.521720067
32	84	1.712970113
41	22	0.304454333
41	2	0.173331603
32	2	0.294715646
32	4	0.294715646
32	300	1.861671843
32	21	1.320762743
41	21	0.304454333
32	400	1.821029859
41	128	0.439438843
32	2	0.151555772
41	2	0.071116756
4	162	0
4	4	0
4	74	0
4	101	0
4	43	0
4	18	0
4	44	0
4	2	0
4	78	0
4	2	0
4	43	0
4	11	0
4	4	0
4	6	0
4	92	0
4	2	0
4	10	0
4	114	0
4	536	0
4	12	0
4	2	0
4	5	0
4	83	0
4	87	0
4	14	0
4	6	0
4	135	0
4	54	0
4	70	0
4	16	0
4	19	0
4	42	0
4	37	0
4	65	0
4	606	0
4	209	0
4	283	0
4	148	0
4	17	0
4	43	0
4	87	0
4	8	0
4	247	0
4	27	0
4	31	0
4	355	0
4	2	0
4	26	0
4	110	0
4	21	0
4	4	0
4	34	0
4	198	0
4	236	0
4	30	0
4	179	0
4	12	0
4	25	0
4	24	0
4	2	0
4	131	0
4	40	0
4	8	0
4	17	0
4	68	0
4	9	0
4	2	0
4	10	0
4	77	0
4	20	0
4	22	0
4	63	0
4	50	0
4	4	0
4	6	0
4	2	0
4	7	0
4	176	0
4	103	0
4	12	0
4	6	0
4	157	0
4	15	0
4	5	0
4	25	0
4	5	0
4	47	0
4	376	0
4	24	0
4	59	0
4	44	0
4	22	0
4	14	0
4	2	0
4	21	0
4	166	0
4	103	0
4	2	0
4	73	0
4	102	0
32	157	0.714889306
32	2	0.397671774
32	18	0.294715646
32	120	0.754507921
32	20	1.486684525
32	4	1.343345901
32	10	1.861671843
32	48	1.973032952
32	46	1.032112185
32	87	2.041608824
32	4	2.193941883
32	35	2.173331603
32	6	2.093714435
32	39	2.183636743
32	21	2.193941883
32	22	2.199150191
32	2	1.937843524
32	11	1.995647579
32	9	1.937843524
32	109	2.225420114
32	314	2.11334415
32	48	0.629888372
32	2	0.294715646
32	94	0.591783767
32	113	0.629888372
32	15	0.260314904
32	37	0.545340211
32	4	0.422619479
32	357	0.754507921
32	135	0.617706097
32	31	0.294715646
32	30	0.421099252
32	166	0.689011894
32	17	0.329889381
32	98	0.681707047
32	15	0.260314904
32	4	0.175775788
32	78	0.647547038
32	171	0.598674242
32	27	0.424139706
32	31	0.304454333
32	17	0.261674655
32	6	0.235004426
32	26	0.206974447
32	88	0.424139706
32	13	0.317171857
32	21	0.303055017
32	15	0.263034406
32	24	0.421099252
32	283	0.674584463
32	34	0.340349675
32	444	0.791294533
32	30	0.263034406
32	8	0.610836069
32	24	0.439438843
32	40	0.431789275
32	361	0.765988495
32	71	0.591783767
32	3	0.446411718
32	103	0.647547038
32	8	0.376575572
32	28	0.362776793
32	11	0.203057618
32	2	0.071116756
32	47	0.421099252
32	6	0.388070452
32	12	0.238741493
32	47	0.448696811
32	10	0.371946588
32	4	1.821029859
32	14	0.412470913
32	55	0.767919815
32	226	1.564705711
32	165	2.225420114
32	15	1.821029859
32	165	2.173331603
32	17	1.669026766
32	14	1.598637438
32	22	1.640457613
32	157	0.899255026
32	48	2.022871471
32	11	2.009131103
32	58	1.745028312
32	38	1.841350851
32	5	0.701858158
32	101	1.661849119
32	25	0.785405949
32	223	1.878254728
32	4	0.475504066
32	3	0.237493651
32	40	1.955330951
32	2	1.518467089
32	66	1.626654455
32	4	0.294715646
32	168	1.929204528
32	33	2.046096415
32	2	0.229154281
32	39	1.694614224
32	2	0.148536727
32	102	1.486684525
9	11	0.034433497
9	54	0.034433497
9	18	0.006821266
9	43	0.034433497
9	9	0.034433497
9	6	0.034433497
9	7	0.034433497
9	105	0.159705228
9	11	0.020627381
9	2	0.020627381
9	34	0.159705228
9	25	0.034433497
9	10	0.020627381
9	46	0.159705228
9	15	0.034433497
9	26	0.034433497
9	4	0.020627381
9	4	0.020627381
9	6	0.006821266
9	6	0.159705228
9	19	0.034433497
9	148	0.159705228
9	19	0.284976959
9	2	0.020627381
9	8	0.020627381
9	536	0.279459954
9	12	0.034433497
9	83	0.282218456
9	357	0.034433497
9	54	0.159705228
9	70	0.034433497
9	29	0.034433497
9	10	0.159705228
9	34	0.159705228
9	25	0.034433497
9	177	0.034433497
9	41	0.159705228
9	44	0.034433497
9	7	0.020627381
9	10	0.006821266
9	367	0.30743317
9	64	0.279459954
9	4	0.156946725
9	108	0.029802036
9	12	0.020627381
9	17	0.025170576
9	58	0.034433497
9	15	0.020627381
9	47	0.034433497
9	8	0.020627381
9	453	0.284976959
9	14	0.182161439
9	48	0.020627381
9	57	0.279459954
9	112	0.159705228
9	38	0.034433497
9	121	0.029802036
9	40	0.034433497
9	48	0.029802036
9	159	0.029802036
9	26	0.020627381
9	32	0.034433497
9	2	0.020627381
9	68	0.034433497
9	6	0.020627381
9	2	0.020627381
9	13	0.020627381
9	9	0.020627381
9	11	0.020627381
9	11	0.006821266
9	97	0.159705228
9	14	0.020627381
9	72	0.034433497
9	16	0.282218456
9	178	0.034433497
